num_queries,target_len,query_len,k,search_median_ms,search_mean_ms,search_std_ms,search_ci_lower_ms,search_ci_upper_ms,search_n_matches,tiling_median_ms,tiling_mean_ms,tiling_std_ms,tiling_ci_lower_ms,tiling_ci_upper_ms,tiling_n_matches,edlib_median_ms,edlib_mean_ms,edlib_std_ms,edlib_ci_lower_ms,edlib_ci_upper_ms,edlib_n_matches,search_ipc,tiling_ipc,edlib_ipc,search_throughput_gbps,search_ci_lower_throughput_gbps,search_ci_upper_throughput_gbps,tiling_throughput_gbps,tiling_ci_lower_throughput_gbps,tiling_ci_upper_throughput_gbps,edlib_throughput_gbps,edlib_ci_lower_throughput_gbps,edlib_ci_upper_throughput_gbps,throughput_bytes
312,3117292070,23,3,36222.866,36222.866,0.000,36222.866,36222.866,11678,15660.308,15660.308,0.000,15660.308,15660.308,11678,328584.468,328584.468,0.000,328584.468,328584.468,10145,0.00,0.00,0.00,26.850,26.850,26.850,62.106,62.106,62.106,2.960,2.960,2.960,3117292070
